time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.042702857313839014,-0.0019598302747333533,11.274410153176909,6.266608280645514,0.036355921543085756,0.0,-0.14849998012128868,-0.02251612775795587,2.3482553653737437,-0.07167106981889498,0.09430632650478077,0.0,441.0825098069178,443.1028015026474,442.3366878619348,443.15479350256874
1.2000000000000006,-0.05245844823999863,-0.003702611662539688,11.42023484772228,6.262789911514776,0.04208855150556978,0.0,-0.17730843164142385,-0.03601851320135459,2.5121864914689227,-0.05110695667620484,0.09790887551864784,0.0,461.697576934873,461.98909940070473,461.6096818174081,463.22660746167367
1.2600000000000007,-0.0639941718222107,-0.006298719285005284,11.574067699086173,6.259971948453886,0.04785104481609892,0.0,-0.20780235009351145,-0.050813206594474435,2.615307739969771,-0.039759727492056106,0.09202101928425147,0.0,444.40981421749456,443.9348148634683,443.81880762241497,444.7477874392672
1.3200000000000007,-0.07752353650529134,-0.009860640570037278,11.735012806161722,6.257436444327702,0.053375783931755905,0.0,-0.24375242719503815,-0.06817190388750059,2.7491750862082633,-0.04779185572266353,0.09219458240688413,0.0,454.35558531181044,454.37643773652974,454.6524544969395,454.0075300479538
1.3800000000000008,-0.09309348310201183,-0.014406333328459578,11.899641023350721,6.254900881600857,0.05900557448105115,0.0,-0.27572561136810625,-0.08358070511197041,2.738418810167954,-0.03301657019860405,0.09691251677311287,0.0,408.2923644924863,408.7213638094006,407.4638769750318,408.78143847661056
1.4400000000000008,-0.11105262464767277,-0.020095115391093557,12.069802273652785,6.252849084053352,0.06443015481620051,0.0,-0.3235417104326291,-0.10626393034963397,2.9330868354609096,-0.036667295621670766,0.07241373333111441,0.0,474.79174181870565,472.9145288868306,473.1749813784486,472.89344770260675
1.5000000000000009,-0.13181137237047988,-0.027103175290165246,12.248716454864965,6.251326738344517,0.06869529254997708,0.0,-0.36883837851512435,-0.12751180232493314,3.030420328849883,-0.009112645544955488,0.06828913721334533,0.0,445.5080142092446,445.1745004617787,443.38008214651774,445.6379101144599
1.560000000000001,-0.1553175997716907,-0.03538530935962894,12.43263150478627,6.25073964842189,0.07312234952765184,0.0,-0.4151079263914852,-0.14860750932427008,3.0998516315256976,-0.011164288133806873,0.08297242595526474,0.0,436.134256936453,437.36321000156113,436.76223248073796,436.591206940003
1.620000000000001,-0.18177993161827422,-0.04498406256880426,12.621904259111655,6.249657984243058,0.07833449851504426,0.0,-0.46747613114529885,-0.17142415705087322,3.208881781608523,-0.03755868408159978,0.09369893224329562,0.0,449.51660690076886,450.39109970422373,450.55235325570897,448.4132536295123
1.680000000000001,-0.21147873413853116,-0.05597253611937006,12.817479388020137,6.246972690966995,0.08456086617563763,0.0,-0.5230725883137162,-0.19509189690273046,3.309924295847142,-0.06577659912204506,0.11869868009832155,0.0,447.21919248476297,449.25986040257374,448.9149436793495,446.6179314643179
1.740000000000001,-0.2444778575596712,-0.06836985200414357,13.017132039934445,6.243196766114053,0.09167232674348202,0.0,-0.5775479404888456,-0.2185016548145285,3.3449683497063276,-0.057778625018301596,0.1181737100391386,0.0,427.10490815561576,427.07338347923337,427.9578107613981,428.6350094793669
1.8000000000000012,-0.28111777379989605,-0.08234438178221534,13.221430541849973,6.239813797606722,0.0986670914372203,0.0,-0.6444893234952046,-0.24765687134549708,3.4645119707636454,-0.05372894455296143,0.11318670353342639,0.0,455.0850108081707,454.6974639509099,454.9122732597818,455.2343537002634
1.8600000000000012,-0.3218461460244324,-0.09810433184346926,13.432123227899067,6.237274059521994,0.10512462151721458,0.0,-0.7137684875383049,-0.27794294667266495,3.5581752511564013,-0.025960394356100584,0.09317842548752693,0.0,448.9276323975949,447.3110023009569,446.60044082202916,448.85858285472125
1.9200000000000013,-0.3667856411024987,-0.11569527034028122,13.647719671160075,6.235615673011669,0.11099729587948026,0.0,-0.78475397594759,-0.3085646219333495,3.6280487193058715,-0.031229343170378655,0.10591783510821348,0.0,440.2893596927262,441.3503506814304,441.8966368496377,441.4618647470549
1.9800000000000013,-0.41615259431675883,-0.13517729267486767,13.867915717873052,6.233550216761127,0.11801473421543385,0.0,-0.8614544785778275,-0.3410137282860702,3.711421445410336,-0.04173179018538359,0.1329361965919523,0.0,445.3517859190368,447.56812770394623,446.456086621201,445.5977955791055
2.0400000000000014,-0.4707979021006171,-0.156868639290429,14.09748010023975,6.231586459069845,0.12664765222709296,0.0,-0.9609756708837619,-0.38224990587899926,3.9397633132278966,-0.019024312156852102,0.15975771333488503,0.0,489.57992585879396,491.5882833356598,489.9482251723215,491.6332615231712
2.1000000000000014,-0.5310119478537407,-0.1808262450291166,14.33590114558544,6.23008443025542,0.13659054788558755,0.0,-1.0470789892869992,-0.41644128375928224,4.007174480029987,-0.041118767612400485,0.17553934415464936,0.0,442.7386946807941,444.06139270940946,445.72659805816784,443.91693987844315
2.1600000000000015,-0.5967922120354041,-0.2069454158037901,14.579768505692615,6.2273762751455415,0.14685760088912314,0.0,-1.1466213526670725,-0.45443265318451026,4.121082988959151,-0.05470579375052084,0.1603710702739456,0.0,459.8356867071342,458.6593323646828,460.49594264833024,459.4186688825314
2.2200000000000015,-0.6682619963488906,-0.2352150244426702,14.8271128681085,6.224319340851974,0.15686138708762964,0.0,-1.2365638499645104,-0.48815369200449366,4.123493010084523,-0.044334096139407655,0.17709962710368063,0.0,425.1634641169298,426.6220585178577,424.33688123409325,425.2245703650124
2.2800000000000016,-0.7449988507025515,-0.265443462161546,15.072625921949138,6.2212926429060875,0.16736312727535463,0.0,-1.3221902880548688,-0.5196819413866217,4.060273453525849,-0.06690731192926469,0.1705350926435563,0.0,403.60420846060185,403.04411856140547,404.57486404622796,402.5349744409245
2.3400000000000016,-0.8282810994263329,-0.2980670270310466,15.321562176099864,6.218166432868475,0.17727890576418925,0.0,-1.4549132634166237,-0.5681049026599541,4.2366083073680505,-0.03241773271827691,0.1518156482006161,0.0,481.735283230155,480.3411622780505,478.6883836406845,481.3040725312696
2.4000000000000017,-0.9188589491080922,-0.3333344841314733,15.576101754529521,6.217033225424235,0.18612741424087353,0.0,-1.5651393599677685,-0.607590153409288,4.2477321843192435,-0.00038036645620026163,0.13696944006380668,0.0,431.2187175124554,429.98364206120806,429.9443895612869,432.6504179340955
2.4600000000000017,-1.0169584710239004,-0.37124477550596874,15.835206848197725,6.2174200145511485,0.19427021058002136,0.0,-1.705622611182628,-0.6560127241781221,4.388253303197013,0.01745108405818701,0.13307760358655724,0.0,473.58936509342567,473.3056696845891,470.8265052467798,472.20412321852467
2.520000000000002,-1.1228121431721794,-0.411763458656446,16.09839103743778,6.218481199951812,0.2028254007063799,0.0,-1.8235576646079035,-0.6945080806718276,4.384294998180865,0.01815296549456857,0.15686890466483397,0.0,427.3642723473505,429.40693650063,428.48671382129635,428.54632779620584
2.580000000000002,-1.2356869723609945,-0.4545054709960586,16.360274073887012,6.219866413635128,0.21232374186965508,0.0,-1.9397388067112427,-0.7301214427153411,4.344994362484849,0.03147482523465578,0.16103120626856776,0.0,417.13636080470343,417.52525522878625,416.3060000572322,417.47028124140195
